customer_id,region,acquisition_channel,application_date,verification_status,activation_status,activated_date,age_band,product_type,monthly_transactions,monthly_spend,fraud_flag,fraud_amount,complaint_flag,login_days_30,retention_risk
CUST00760,Northeast,Website,2025-09-23,Verified,Activated,2025-10-02,18-25,Savings Account,26,3510.44,1,1625.72,0,20,Medium
CUST00761,West,Paid Media,2025-01-23,Verified,Not Activated,,26-35,Checking Account,1,75.82,0,0.0,0,3,High
CUST00762,South,Paid Media,2025-06-27,Verified,Activated,2025-07-03,18-25,Credit Card,27,2051.54,0,0.0,0,10,High
CUST00763,South,Website,2025-04-16,Verified,Activated,2025-04-24,18-25,Savings Account,18,1607.19,0,0.0,0,9,High
CUST00764,Midwest,Mobile App,2025-05-30,Verified,Not Activated,,46-60,Checking Account,1,159.14,0,0.0,0,7,High
CUST00765,West,Website,2025-12-03,Verified,Activated,2025-12-12,26-35,Credit Card,9,3410.25,0,0.0,0,21,Low
CUST00766,South,Paid Media,2025-09-05,Verified,Activated,2025-09-12,46-60,Savings Account,27,2386.89,0,0.0,0,15,Low
CUST00767,Northeast,Mobile App,2025-11-19,Verified,Activated,2025-11-20,36-45,Credit Card,1,744.42,0,0.0,0,19,Medium
CUST00768,Midwest,Branch Referral,2025-10-27,Verified,Activated,2025-11-01,26-35,Credit Card,7,3678.42,0,0.0,0,23,Low
CUST00769,Midwest,Partner Network,2025-04-25,Verified,Activated,2025-05-04,36-45,Checking Account,12,860.85,0,0.0,0,26,Medium
CUST00770,West,Paid Media,2025-08-08,Dropped,Not Activated,,46-60,Savings Account,2,152.55,0,0.0,0,0,High
CUST00771,Midwest,Branch Referral,2025-02-04,Verified,Activated,2025-02-12,36-45,Savings Account,9,814.52,0,0.0,0,23,Medium
CUST00772,Northeast,Paid Media,2025-03-25,Verified,Activated,2025-03-27,26-35,Savings Account,10,1815.61,0,0.0,0,24,High
CUST00773,Midwest,Mobile App,2025-06-21,Verified,Not Activated,,26-35,Savings Account,0,144.58,0,0.0,0,5,High
CUST00774,Northeast,Website,2025-06-07,Verified,Activated,2025-06-09,36-45,Savings Account,12,4987.96,0,0.0,0,27,Medium
CUST00775,Midwest,Mobile App,2025-05-03,Verified,Not Activated,,60+,Checking Account,0,186.51,0,0.0,0,3,High
CUST00776,Midwest,Website,2025-08-29,Verified,Activated,2025-09-01,36-45,Savings Account,7,1538.68,0,0.0,0,19,Low
CUST00777,Midwest,Mobile App,2025-12-18,Verified,Activated,2025-12-21,36-45,Credit Card,22,4732.83,0,0.0,0,17,Low
CUST00778,South,Partner Network,2025-02-09,Verified,Not Activated,,46-60,Credit Card,3,83.4,0,0.0,0,2,High
CUST00779,South,Paid Media,2025-11-27,Verified,Activated,2025-12-07,18-25,Checking Account,23,668.22,0,0.0,0,28,Medium
CUST00780,West,Mobile App,2025-02-10,Verified,Activated,2025-02-18,18-25,Checking Account,5,2407.14,0,0.0,0,21,Medium
CUST00781,Midwest,Paid Media,2025-03-25,Verified,Activated,2025-03-28,46-60,Credit Card,6,2020.56,0,0.0,0,27,Low
CUST00782,West,Mobile App,2025-09-24,Verified,Not Activated,,26-35,Checking Account,2,218.12,0,0.0,0,7,High
CUST00783,South,Mobile App,2025-12-03,Verified,Not Activated,,18-25,Credit Card,2,247.98,0,0.0,0,7,High
CUST00784,West,Branch Referral,2025-03-11,Verified,Not Activated,,18-25,Checking Account,0,175.85,0,0.0,0,4,Medium
CUST00785,West,Branch Referral,2025-05-24,Verified,Activated,2025-06-02,46-60,Savings Account,17,165.52,0,0.0,0,20,Low
CUST00786,South,Mobile App,2025-12-05,Verified,Activated,2025-12-08,26-35,Checking Account,28,4445.9,0,0.0,0,10,Medium
CUST00787,Midwest,Mobile App,2025-02-04,Verified,Activated,2025-02-14,26-35,Checking Account,1,351.76,0,0.0,0,17,Medium
CUST00788,South,Branch Referral,2025-01-18,Verified,Activated,2025-01-25,26-35,Credit Card,9,363.74,1,2942.83,0,23,Low
CUST00789,Midwest,Paid Media,2025-08-19,Verified,Activated,2025-08-26,18-25,Checking Account,10,3661.73,0,0.0,0,25,Medium
CUST00790,South,Mobile App,2025-12-25,Verified,Activated,2025-12-26,26-35,Savings Account,22,1386.58,0,0.0,0,28,Medium
CUST00791,West,Mobile App,2025-10-07,Verified,Activated,2025-10-13,60+,Checking Account,29,955.92,0,0.0,0,26,Low
CUST00792,Midwest,Partner Network,2025-06-19,Dropped,Not Activated,,36-45,Checking Account,0,3.23,0,0.0,0,1,High
CUST00793,South,Branch Referral,2025-02-15,Verified,Activated,2025-02-18,46-60,Checking Account,5,3344.79,0,0.0,0,22,Medium
CUST00794,Midwest,Mobile App,2025-04-21,Verified,Activated,2025-04-28,36-45,Checking Account,1,4813.38,0,0.0,0,13,Medium
CUST00795,South,Partner Network,2025-06-11,Verified,Activated,2025-06-19,18-25,Savings Account,8,3928.97,0,0.0,0,21,Medium
CUST00796,Midwest,Mobile App,2025-05-14,Verified,Activated,2025-05-23,26-35,Checking Account,27,3796.53,0,0.0,0,14,Low
CUST00797,South,Mobile App,2025-03-07,Verified,Activated,2025-03-17,26-35,Checking Account,7,1804.62,0,0.0,0,13,Medium
CUST00798,South,Mobile App,2025-06-19,Verified,Not Activated,,18-25,Savings Account,2,219.31,1,1030.67,0,3,Medium
CUST00799,Northeast,Branch Referral,2025-12-23,Verified,Activated,2025-12-25,26-35,Checking Account,0,503.83,0,0.0,0,23,High
CUST00800,Midwest,Paid Media,2025-07-19,Dropped,Not Activated,,26-35,Credit Card,2,63.04,0,0.0,0,5,High
CUST00801,Midwest,Partner Network,2025-10-06,Verified,Activated,2025-10-16,36-45,Credit Card,23,629.17,0,0.0,0,9,Medium
CUST00802,South,Mobile App,2025-09-23,Verified,Activated,2025-09-30,36-45,Checking Account,13,458.89,0,0.0,0,23,Low
CUST00803,Northeast,Partner Network,2025-01-07,Verified,Activated,2025-01-16,26-35,Credit Card,25,3174.91,1,1837.4,0,28,Low
CUST00804,Northeast,Paid Media,2025-02-07,Verified,Not Activated,,36-45,Savings Account,2,123.45,0,0.0,0,3,Medium
CUST00805,South,Mobile App,2025-11-09,Verified,Activated,2025-11-10,60+,Credit Card,17,1447.68,0,0.0,0,17,Low
CUST00806,West,Mobile App,2025-07-11,Verified,Activated,2025-07-19,18-25,Checking Account,10,3233.95,0,0.0,0,21,Low
CUST00807,Northeast,Branch Referral,2025-09-04,Verified,Not Activated,,36-45,Checking Account,1,158.08,0,0.0,0,0,High
CUST00808,Northeast,Branch Referral,2025-04-06,Verified,Activated,2025-04-14,36-45,Savings Account,6,411.31,0,0.0,0,23,Medium
CUST00809,Midwest,Website,2025-05-04,Verified,Activated,2025-05-13,18-25,Credit Card,3,3222.82,0,0.0,0,28,Medium
CUST00810,South,Website,2025-10-24,Verified,Activated,2025-10-28,26-35,Checking Account,24,4724.55,0,0.0,0,12,High
CUST00811,West,Branch Referral,2025-03-15,Verified,Activated,2025-03-19,26-35,Checking Account,4,447.91,0,0.0,0,8,Medium
CUST00812,West,Paid Media,2025-09-28,Verified,Activated,2025-10-06,36-45,Credit Card,8,3339.93,0,0.0,0,28,Low
CUST00813,South,Mobile App,2025-09-23,Verified,Activated,2025-09-27,46-60,Checking Account,24,815.55,0,0.0,0,23,Medium
CUST00814,Midwest,Website,2025-10-08,Verified,Not Activated,,26-35,Savings Account,1,40.76,0,0.0,0,3,High
CUST00815,Northeast,Partner Network,2025-10-27,Verified,Activated,2025-11-01,26-35,Checking Account,25,472.65,0,0.0,0,28,High
CUST00816,West,Mobile App,2025-12-30,Verified,Activated,2026-01-05,60+,Credit Card,3,2994.11,0,0.0,0,10,Medium
CUST00817,Northeast,Partner Network,2025-05-29,Verified,Not Activated,,18-25,Savings Account,2,23.83,0,0.0,0,6,Medium
CUST00818,Northeast,Website,2025-06-03,Verified,Activated,2025-06-11,26-35,Checking Account,9,417.56,0,0.0,0,12,Low
CUST00819,Northeast,Paid Media,2025-07-02,Verified,Not Activated,,46-60,Credit Card,1,101.06,0,0.0,0,5,High
CUST00820,Northeast,Mobile App,2025-01-01,Verified,Not Activated,,18-25,Credit Card,0,92.81,0,0.0,0,3,Medium
CUST00821,South,Partner Network,2025-04-11,Dropped,Not Activated,,26-35,Savings Account,1,19.24,0,0.0,1,3,High
CUST00822,South,Website,2025-03-07,Verified,Not Activated,,36-45,Checking Account,0,166.2,0,0.0,0,6,Medium
CUST00823,West,Website,2025-03-29,Verified,Not Activated,,36-45,Savings Account,3,131.15,0,0.0,0,4,Low
CUST00824,South,Mobile App,2025-11-19,Verified,Activated,2025-11-23,36-45,Checking Account,20,516.79,0,0.0,0,9,Medium
CUST00825,South,Mobile App,2025-09-21,Verified,Not Activated,,36-45,Savings Account,1,129.19,0,0.0,0,1,High
CUST00826,Northeast,Website,2025-01-19,Verified,Activated,2025-01-26,46-60,Savings Account,8,320.27,0,0.0,0,8,Low
CUST00827,Northeast,Website,2025-02-27,Verified,Not Activated,,36-45,Savings Account,1,56.09,0,0.0,0,1,High
CUST00828,South,Website,2025-01-21,Verified,Not Activated,,36-45,Checking Account,1,6.67,1,1458.48,0,1,High
CUST00829,South,Website,2025-12-08,Dropped,Not Activated,,18-25,Checking Account,3,113.77,0,0.0,0,1,High
CUST00830,South,Paid Media,2025-03-23,Verified,Not Activated,,18-25,Savings Account,2,148.72,0,0.0,0,7,High
CUST00831,South,Paid Media,2025-07-09,Verified,Activated,2025-07-12,26-35,Checking Account,12,1865.92,0,0.0,0,23,Low
CUST00832,South,Website,2025-12-10,Verified,Activated,2025-12-17,18-25,Checking Account,12,384.34,0,0.0,1,28,Medium
CUST00833,West,Mobile App,2025-05-01,Verified,Activated,2025-05-03,36-45,Credit Card,10,4159.17,0,0.0,0,15,Low
CUST00834,Northeast,Branch Referral,2025-12-10,Verified,Not Activated,,26-35,Savings Account,0,193.44,0,0.0,0,1,High
CUST00835,Northeast,Paid Media,2025-07-29,Verified,Not Activated,,46-60,Checking Account,1,230.24,0,0.0,0,5,High
CUST00836,South,Paid Media,2025-11-22,Verified,Not Activated,,46-60,Checking Account,2,26.92,0,0.0,0,1,Medium
CUST00837,Midwest,Branch Referral,2025-04-03,Verified,Activated,2025-04-10,18-25,Checking Account,16,3014.54,0,0.0,0,11,Medium
CUST00838,Northeast,Paid Media,2025-12-21,Verified,Activated,2025-12-22,18-25,Checking Account,6,4400.74,0,0.0,0,8,High
CUST00839,South,Partner Network,2025-04-10,Verified,Activated,2025-04-12,46-60,Savings Account,1,4112.84,0,0.0,0,12,Low
CUST00840,West,Paid Media,2025-07-20,Verified,Not Activated,,36-45,Checking Account,0,111.59,0,0.0,0,1,High
CUST00841,West,Mobile App,2025-07-23,Verified,Activated,2025-07-25,26-35,Savings Account,5,3641.58,0,0.0,0,19,Low
CUST00842,Northeast,Paid Media,2025-08-30,Verified,Activated,2025-09-06,18-25,Credit Card,20,4931.65,0,0.0,0,8,High
CUST00843,West,Website,2025-08-14,Verified,Activated,2025-08-23,26-35,Savings Account,14,1844.14,0,0.0,0,11,Low
CUST00844,Midwest,Paid Media,2025-03-01,Verified,Activated,2025-03-05,26-35,Checking Account,11,2039.36,0,0.0,0,11,Low
CUST00845,South,Mobile App,2025-06-15,Verified,Activated,2025-06-23,60+,Savings Account,16,1400.65,0,0.0,0,25,Low
CUST00846,West,Mobile App,2025-10-27,Verified,Not Activated,,60+,Savings Account,1,162.61,0,0.0,0,7,Medium
CUST00847,West,Partner Network,2025-09-22,Verified,Activated,2025-10-02,36-45,Credit Card,0,2547.4,0,0.0,0,10,Medium
CUST00848,South,Website,2025-05-02,Verified,Activated,2025-05-06,36-45,Credit Card,20,2121.96,0,0.0,0,22,Low
CUST00849,South,Partner Network,2025-01-06,Verified,Activated,2025-01-09,36-45,Credit Card,17,4629.06,0,0.0,0,11,Low
CUST00850,South,Partner Network,2025-03-22,Verified,Not Activated,,46-60,Savings Account,0,43.75,0,0.0,0,4,High
CUST00851,Northeast,Partner Network,2025-12-25,Verified,Not Activated,,46-60,Checking Account,0,40.62,0,0.0,0,6,Medium
CUST00852,South,Paid Media,2025-02-07,Dropped,Not Activated,,18-25,Checking Account,1,243.74,0,0.0,0,1,High
CUST00853,Midwest,Website,2025-10-25,Verified,Activated,2025-11-01,46-60,Credit Card,13,1698.04,0,0.0,1,14,Low
CUST00854,South,Website,2025-08-25,Verified,Activated,2025-09-04,18-25,Savings Account,1,901.23,0,0.0,1,10,High
CUST00855,Midwest,Paid Media,2025-09-01,Dropped,Not Activated,,36-45,Savings Account,0,52.59,0,0.0,0,5,Low
CUST00856,Northeast,Paid Media,2025-05-13,Verified,Not Activated,,18-25,Savings Account,3,14.04,0,0.0,0,0,High
CUST00857,Northeast,Website,2025-10-14,Verified,Not Activated,,26-35,Checking Account,3,79.47,0,0.0,0,0,Medium
CUST00858,South,Mobile App,2025-07-24,Verified,Not Activated,,46-60,Credit Card,0,125.93,0,0.0,0,1,Medium
CUST00859,South,Mobile App,2025-03-30,Verified,Not Activated,,26-35,Checking Account,0,152.4,0,0.0,0,2,Low
CUST00860,South,Website,2025-01-17,Dropped,Not Activated,,26-35,Savings Account,2,117.87,1,3231.24,0,2,High
CUST00861,West,Branch Referral,2025-12-30,Verified,Not Activated,,26-35,Credit Card,2,142.11,0,0.0,0,7,Medium
CUST00862,Northeast,Website,2025-04-05,Verified,Activated,2025-04-06,36-45,Savings Account,20,100.06,0,0.0,0,17,Medium
CUST00863,South,Paid Media,2025-10-21,Verified,Activated,2025-10-26,46-60,Checking Account,1,1869.49,0,0.0,0,17,Medium
CUST00864,South,Mobile App,2025-05-03,Verified,Activated,2025-05-13,18-25,Credit Card,8,116.45,0,0.0,0,12,Medium
CUST00865,Northeast,Website,2025-04-25,Verified,Not Activated,,60+,Savings Account,2,78.95,0,0.0,0,7,High
CUST00866,Midwest,Partner Network,2025-04-01,Verified,Activated,2025-04-06,60+,Credit Card,25,2179.33,0,0.0,0,14,Medium
CUST00867,South,Paid Media,2025-08-03,Verified,Activated,2025-08-06,26-35,Checking Account,4,2398.75,1,3445.05,0,24,Medium
CUST00868,West,Mobile App,2025-10-14,Dropped,Not Activated,,46-60,Savings Account,1,31.45,0,0.0,0,4,Medium
CUST00869,Northeast,Branch Referral,2025-11-05,Verified,Not Activated,,26-35,Checking Account,3,143.24,0,0.0,0,1,High
CUST00870,South,Mobile App,2025-06-10,Verified,Activated,2025-06-17,18-25,Checking Account,18,4995.36,0,0.0,0,20,Low
CUST00871,West,Website,2025-02-19,Verified,Activated,2025-02-25,36-45,Credit Card,10,114.83,0,0.0,0,12,Low
CUST00872,Midwest,Paid Media,2025-03-10,Verified,Not Activated,,18-25,Checking Account,3,151.04,0,0.0,0,2,High
CUST00873,West,Mobile App,2025-09-19,Verified,Activated,2025-09-20,26-35,Credit Card,16,1860.95,0,0.0,0,16,Low
CUST00874,South,Website,2025-06-29,Verified,Activated,2025-07-08,36-45,Checking Account,21,4134.17,0,0.0,0,25,Low
CUST00875,Northeast,Paid Media,2025-09-06,Dropped,Not Activated,,36-45,Checking Account,3,27.84,0,0.0,0,0,High
CUST00876,Northeast,Website,2025-09-28,Verified,Activated,2025-10-04,36-45,Savings Account,27,3840.79,0,0.0,0,25,Medium
CUST00877,Northeast,Branch Referral,2025-09-17,Verified,Activated,2025-09-19,36-45,Credit Card,17,365.44,0,0.0,0,17,Medium
CUST00878,Northeast,Website,2025-07-31,Verified,Not Activated,,26-35,Checking Account,3,167.96,0,0.0,0,6,Low
CUST00879,Northeast,Website,2025-07-04,Verified,Activated,2025-07-14,60+,Savings Account,0,3653.76,0,0.0,0,9,Medium
CUST00880,South,Website,2025-06-04,Verified,Activated,2025-06-07,46-60,Savings Account,0,3169.36,0,0.0,0,24,High
CUST00881,Northeast,Partner Network,2025-04-19,Verified,Activated,2025-04-20,26-35,Credit Card,29,3132.1,0,0.0,1,23,Low
CUST00882,Northeast,Mobile App,2025-11-06,Verified,Activated,2025-11-08,46-60,Checking Account,11,3923.18,0,0.0,0,28,Medium
CUST00883,West,Branch Referral,2025-05-25,Verified,Not Activated,,36-45,Savings Account,0,49.9,0,0.0,0,3,Medium
CUST00884,South,Paid Media,2025-05-15,Verified,Activated,2025-05-21,18-25,Checking Account,22,4491.11,0,0.0,1,12,Medium
CUST00885,Northeast,Branch Referral,2025-11-05,Dropped,Not Activated,,18-25,Savings Account,2,63.31,0,0.0,0,5,High
CUST00886,West,Website,2025-06-10,Verified,Activated,2025-06-18,36-45,Checking Account,1,938.09,0,0.0,0,19,Medium
CUST00887,Northeast,Mobile App,2025-10-03,Verified,Activated,2025-10-04,36-45,Credit Card,12,4603.93,0,0.0,1,15,Low
CUST00888,West,Partner Network,2025-08-27,Verified,Not Activated,,18-25,Checking Account,1,240.54,0,0.0,0,3,High
CUST00889,Northeast,Website,2025-02-18,Verified,Activated,2025-02-25,18-25,Checking Account,6,2640.71,0,0.0,0,25,Low
CUST00890,South,Mobile App,2025-10-25,Verified,Activated,2025-10-27,36-45,Credit Card,16,4631.19,0,0.0,0,19,Low
CUST00891,West,Website,2025-02-28,Verified,Activated,2025-03-08,46-60,Savings Account,28,4066.4,0,0.0,0,19,Low
CUST00892,West,Website,2025-11-03,Verified,Activated,2025-11-05,36-45,Credit Card,11,4108.03,0,0.0,0,16,Low
CUST00893,Northeast,Paid Media,2025-01-21,Verified,Activated,2025-01-24,36-45,Checking Account,7,3082.8,0,0.0,0,23,Low
CUST00894,West,Branch Referral,2025-08-10,Verified,Activated,2025-08-11,46-60,Checking Account,9,447.08,0,0.0,0,18,Medium
CUST00895,South,Website,2025-05-01,Dropped,Not Activated,,26-35,Savings Account,3,191.97,0,0.0,0,1,Medium
CUST00896,South,Website,2025-11-18,Dropped,Not Activated,,36-45,Savings Account,3,110.18,0,0.0,0,3,High
CUST00897,Northeast,Mobile App,2025-03-05,Verified,Activated,2025-03-12,36-45,Credit Card,23,3208.68,0,0.0,0,29,High
CUST00898,South,Website,2025-01-31,Verified,Not Activated,,46-60,Checking Account,3,159.21,0,0.0,0,4,Medium
CUST00899,Northeast,Paid Media,2025-10-25,Verified,Activated,2025-11-03,46-60,Checking Account,8,3519.55,0,0.0,0,11,Low
CUST00900,South,Partner Network,2025-06-24,Verified,Activated,2025-07-03,26-35,Credit Card,0,981.13,0,0.0,0,22,Medium
CUST00901,South,Partner Network,2025-10-18,Verified,Activated,2025-10-23,36-45,Checking Account,12,2544.24,0,0.0,0,27,Medium
CUST00902,South,Paid Media,2025-11-06,Dropped,Not Activated,,36-45,Credit Card,2,17.32,0,0.0,0,4,Medium
CUST00903,South,Paid Media,2025-07-02,Verified,Activated,2025-07-07,46-60,Credit Card,10,988.31,0,0.0,0,22,Low
CUST00904,South,Paid Media,2025-08-05,Verified,Activated,2025-08-12,36-45,Checking Account,20,2587.36,0,0.0,1,14,Low
CUST00905,Northeast,Mobile App,2025-01-02,Dropped,Not Activated,,60+,Savings Account,0,152.96,0,0.0,0,3,Low
CUST00906,South,Partner Network,2025-07-09,Verified,Activated,2025-07-10,26-35,Savings Account,21,1954.18,0,0.0,0,20,Medium
CUST00907,South,Website,2025-01-11,Verified,Activated,2025-01-12,46-60,Checking Account,9,1399.49,0,0.0,0,26,Low
CUST00908,West,Website,2025-08-24,Verified,Not Activated,,46-60,Credit Card,1,205.83,0,0.0,0,1,Medium
CUST00909,West,Paid Media,2025-07-07,Verified,Activated,2025-07-12,26-35,Savings Account,21,1742.89,0,0.0,0,11,Medium
CUST00910,Midwest,Branch Referral,2025-03-17,Dropped,Not Activated,,26-35,Savings Account,1,184.44,0,0.0,0,6,High
CUST00911,West,Website,2025-03-06,Verified,Activated,2025-03-08,18-25,Credit Card,9,4706.66,0,0.0,0,25,Low
CUST00912,Northeast,Branch Referral,2025-04-02,Verified,Activated,2025-04-09,26-35,Checking Account,28,2005.47,0,0.0,0,8,Low
CUST00913,Northeast,Paid Media,2025-09-14,Verified,Not Activated,,26-35,Checking Account,3,45.79,0,0.0,0,0,High
CUST00914,South,Branch Referral,2025-08-14,Verified,Activated,2025-08-21,46-60,Checking Account,5,1715.26,0,0.0,0,23,Medium
CUST00915,South,Paid Media,2025-11-14,Dropped,Not Activated,,26-35,Checking Account,0,226.46,0,0.0,0,6,High
CUST00916,Midwest,Website,2025-10-19,Dropped,Not Activated,,46-60,Checking Account,0,171.59,0,0.0,0,5,Medium
CUST00917,Midwest,Mobile App,2025-06-20,Verified,Activated,2025-06-28,26-35,Checking Account,6,4868.41,0,0.0,0,23,Medium
CUST00918,West,Branch Referral,2025-07-03,Verified,Not Activated,,36-45,Savings Account,1,26.45,0,0.0,0,5,High
CUST00919,Northeast,Website,2025-11-11,Verified,Activated,2025-11-12,26-35,Credit Card,7,4363.31,0,0.0,0,25,Low
CUST00920,South,Mobile App,2025-12-18,Verified,Activated,2025-12-22,18-25,Savings Account,14,1302.12,0,0.0,0,21,Medium
CUST00921,West,Paid Media,2025-01-09,Verified,Not Activated,,36-45,Checking Account,0,106.68,0,0.0,0,7,Low
CUST00922,South,Paid Media,2025-03-31,Verified,Activated,2025-04-06,26-35,Checking Account,18,4490.29,0,0.0,0,28,Medium
CUST00923,South,Website,2025-08-12,Verified,Activated,2025-08-20,46-60,Savings Account,4,3332.4,0,0.0,0,28,Low
CUST00924,West,Partner Network,2025-06-05,Verified,Activated,2025-06-15,26-35,Credit Card,29,1881.42,0,0.0,0,28,High
CUST00925,South,Website,2025-02-04,Verified,Not Activated,,26-35,Credit Card,3,172.3,0,0.0,0,4,High
CUST00926,South,Website,2025-07-07,Dropped,Not Activated,,46-60,Checking Account,1,69.8,0,0.0,0,4,High
CUST00927,Midwest,Mobile App,2025-11-28,Verified,Activated,2025-12-04,18-25,Savings Account,9,4994.47,0,0.0,0,10,Medium
CUST00928,South,Mobile App,2025-10-12,Verified,Not Activated,,46-60,Credit Card,2,135.76,0,0.0,0,4,High
CUST00929,West,Paid Media,2025-01-15,Verified,Activated,2025-01-16,46-60,Savings Account,26,2871.28,0,0.0,0,25,High
CUST00930,South,Website,2025-04-16,Verified,Activated,2025-04-21,18-25,Checking Account,28,4828.98,0,0.0,0,22,Low
CUST00931,West,Website,2025-09-19,Verified,Not Activated,,26-35,Credit Card,3,215.8,0,0.0,0,4,High
CUST00932,West,Partner Network,2025-03-02,Verified,Activated,2025-03-08,46-60,Savings Account,16,4443.78,0,0.0,0,25,Low
CUST00933,Midwest,Paid Media,2025-09-02,Verified,Activated,2025-09-04,26-35,Checking Account,2,4685.95,0,0.0,0,13,Medium
CUST00934,Midwest,Mobile App,2025-02-13,Verified,Activated,2025-02-16,46-60,Savings Account,18,4824.17,0,0.0,0,16,Low
CUST00935,Midwest,Mobile App,2025-08-15,Verified,Activated,2025-08-25,26-35,Checking Account,29,1048.1,0,0.0,0,23,High
CUST00936,South,Paid Media,2025-03-05,Verified,Activated,2025-03-13,36-45,Checking Account,28,311.1,0,0.0,1,16,Medium
CUST00937,Midwest,Paid Media,2025-07-12,Verified,Not Activated,,36-45,Savings Account,0,43.18,0,0.0,0,6,Medium
CUST00938,Midwest,Website,2025-06-06,Verified,Activated,2025-06-11,26-35,Savings Account,4,1878.95,0,0.0,0,22,Low
CUST00939,South,Mobile App,2025-11-25,Verified,Activated,2025-11-27,26-35,Credit Card,2,3971.23,0,0.0,0,20,High
